Unnamed: 0,year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,predicted_s.s.temp.
11371,1991,6,17,-4.98,165.0,0.2,-1.5,74.4,27.98,29.058317
11372,1991,9,4,1.98,-155.0,4.9,0.7,74.4,27.14,27.771563
11373,1982,12,27,0.04,-109.25,4.9,0.7,74.4,27.38,26.269447
11374,1985,7,2,0.05,-139.9,-7.1,1.9,74.4,25.78,25.356136
11375,1993,1,2,0.01,-155.0,-5.2,-1.2,83.1,26.84,26.920393
11376,1994,11,21,-2.0,-140.0,-6.2,1.0,75.0,26.84,26.34387
11377,1995,4,19,8.03,-125.0,-4.7,-4.0,87.3,26.17,26.934267
11378,1992,9,1,-0.03,160.5,-4.7,-4.0,79.3,28.19,28.875433
11379,1996,11,15,-8.01,-170.0,-3.5,-2.5,83.2,28.2,29.01988
11380,1995,4,19,-2.0,-110.0,-6.0,2.2,83.2,26.44,25.772758
11381,1995,4,3,-1.98,-95.0,-3.5,-0.3,83.2,25.84,25.1769
11382,1996,1,19,-1.99,-110.0,-4.2,2.4,83.2,24.03,24.348917
11383,1993,5,25,8.0,-170.0,-6.2,-3.4,82.8,28.1,28.039768
11384,1994,3,9,0.03,-179.9,-6.1,-2.4,83.1,27.12,27.72288
11385,1992,12,26,0.03,170.0,-6.1,-2.4,79.7,27.97,28.945745
11386,1990,6,8,2.02,-140.0,-7.1,0.7,79.7,26.98,26.639183
11387,1993,4,17,-1.96,-140.0,-5.3,-3.3,82.8,28.73,27.96323
11388,1991,7,2,0.0,165.0,0.9,0.6,75.4,29.11,29.30707
11389,1989,6,7,-0.01,-110.1,-3.1,4.5,75.4,24.39,24.111849
11390,1994,8,30,1.96,-140.0,-7.4,1.5,78.4,26.52,26.213707
11391,1993,10,25,0.03,-140.0,-4.4,1.0,83.2,24.69,24.653164
11392,1996,10,7,-5.0,165.2,-4.4,1.0,83.2,24.69,28.278597
11393,1991,3,21,2.03,-140.0,-5.9,0.7,83.2,26.16,26.258516
11394,1992,1,21,-5.04,-124.9,-7.4,-0.8,83.2,27.31,26.759356
11395,1992,2,18,-4.99,-140.0,-5.1,-2.5,83.2,27.3,27.297703
11396,1993,2,26,8.0,-170.0,-7.9,-4.8,83.2,27.2,27.403065
11397,1994,5,7,4.99,147.0,-3.2,-0.6,85.6,27.55,28.540869
11398,1988,7,8,2.07,-110.1,-4.6,5.8,85.6,21.86,22.774197
11399,1993,9,15,-0.02,-124.4,-4.8,0.3,83.6,23.72,23.41013
11400,1989,12,8,-4.99,165.0,6.3,-1.4,83.6,23.72,28.237408
11401,1993,1,13,-5.01,-170.0,-1.6,-1.9,71.9,28.52,29.283373
11402,1994,5,3,0.0,156.0,-1.7,-0.9,75.3,28.78,29.085148
11403,1995,2,7,6.64,137.5,-1.4,-3.2,75.3,27.02,28.391329
11404,1995,12,10,-7.98,-179.9,2.4,-3.0,78.8,28.1,29.62357
11405,1994,10,8,7.95,-95.0,5.3,2.8,89.0,26.45,27.611116
11406,1992,2,29,-4.99,-110.0,-5.7,2.8,83.2,26.45,26.208916
11407,1995,2,26,-4.98,165.1,3.2,-1.8,81.0,29.19,29.285482
11408,1993,2,14,0.0,157.5,-0.2,-3.8,81.3,28.4,28.838469
11409,1994,3,14,7.99,-170.0,-8.2,-5.5,81.3,26.98,27.415073
11410,1993,2,11,-1.99,-110.0,-3.7,1.5,87.9,25.69,25.39028
11411,1993,11,18,-0.01,157.5,-0.3,-2.2,82.8,28.62,29.1401
11412,1993,11,27,-4.98,-155.0,-4.1,-2.4,72.0,27.77,27.96091
11413,1995,8,5,-8.05,-109.94,-4.1,-2.4,80.5,27.77,26.981585
11414,1996,8,22,5.34,-124.9,-2.7,6.9,83.0,25.55,26.770792
11415,1996,10,23,-2.03,-110.0,-3.6,0.2,91.8,21.81,21.79109
11416,1995,2,7,-4.98,165.1,5.2,-0.9,85.7,28.77,29.189566
11417,1996,8,12,5.0,-179.9,3.4,-1.2,81.9,27.06,29.062174
11418,1990,11,10,5.0,165.0,1.3,2.8,81.9,28.31,29.118214
11419,1987,8,25,5.02,-110.0,1.9,7.0,81.9,26.81,27.62808
11420,1992,7,3,5.02,-140.0,0.6,4.9,75.8,28.14,28.100115
11421,1994,5,20,4.99,147.0,0.6,-0.4,82.3,28.31,28.859179
11422,1995,5,19,5.01,-155.0,-5.3,-0.6,80.2,28.1,27.985136
11423,1994,5,1,-2.01,-124.9,-6.2,0.3,88.4,27.19,26.333803
11424,1991,9,29,1.98,-140.4,-6.0,2.6,88.4,26.95,26.578587
11425,1993,11,22,-8.01,-170.0,1.0,-1.0,74.2,28.77,29.786823
11426,1989,5,5,-0.16,-139.9,-3.8,0.2,74.2,25.52,25.536064
11427,1996,12,24,-2.02,-140.0,-6.8,-1.7,84.5,24.48,24.513624
11428,1994,8,10,-1.99,-155.0,-4.4,-2.9,75.6,27.69,27.614698
11429,1993,11,11,7.98,-170.0,-2.2,2.5,81.2,26.52,28.266176
11430,1993,4,9,2.05,-110.2,-2.5,3.0,81.2,26.98,26.915941
11431,1996,10,27,-1.98,-155.0,-7.9,0.6,78.5,26.7,26.68557
11432,1995,9,5,1.99,-170.0,-7.6,2.5,78.3,27.83,27.7364
11433,1991,5,7,-4.99,165.0,-3.3,-1.8,78.3,29.39,29.225636
11434,1990,8,16,8.01,165.0,-5.1,0.0,78.3,28.94,28.976294
11435,1990,6,12,-0.02,165.0,-5.1,0.0,78.3,29.34,29.14195
11436,1994,9,22,2.03,137.0,-5.1,0.0,74.4,29.05,29.098904
11437,1993,2,22,5.05,165.0,-5.1,0.0,74.4,27.95,28.710863
11438,1995,9,3,-1.94,164.4,-4.4,-3.2,82.6,27.61,28.806015
11439,1996,4,11,-0.32,-96.06,-4.4,-3.2,98.3,23.83,23.377903
11440,1996,5,13,-2.0,155.8,-4.4,-3.2,98.3,23.83,27.625244
11441,1985,7,1,0.05,-139.9,-6.2,1.2,98.3,25.81,25.428905
11442,1991,10,4,-2.0,156.0,2.7,0.1,98.3,26.44,28.542744
11443,1996,8,3,4.99,156.0,-1.4,-4.4,80.0,28.4,28.912893
11444,1994,11,27,8.12,-124.94,-4.6,-0.5,84.0,27.28,27.472895
11445,1992,7,19,-2.15,-170.0,-4.6,-0.5,79.7,28.48,28.69569
11446,1987,5,17,0.05,-124.44,2.7,5.8,79.7,28.11,27.353916
11447,1992,12,15,2.05,165.0,-3.5,-2.5,82.4,27.88,28.898287
11448,1994,9,1,8.12,-124.94,-0.9,6.9,80.5,26.81,27.553814
11449,1996,4,23,0.01,156.0,-3.9,0.9,79.1,28.3,28.91791
11450,1989,7,26,0.01,-110.1,-2.3,3.1,79.1,22.38,22.527319
11451,1996,10,20,5.05,165.0,-2.2,-4.9,74.1,28.98,29.18304
11452,1990,11,24,0.02,165.0,-2.2,-4.9,74.1,28.98,29.223688
11453,1994,3,6,-2.19,-170.0,-5.2,-2.8,74.5,27.3,27.810026
11454,1994,11,7,-1.99,-95.0,-2.5,4.2,78.7,22.8,22.476688
11455,1996,9,5,-5.0,-95.06,-4.8,3.2,77.2,20.64,21.232113
11456,1994,12,31,-1.98,-95.0,-3.2,4.1,77.2,24.36,23.55489
11457,1993,11,7,-2.18,-170.0,-3.2,4.1,72.7,28.31,28.623116
11458,1992,12,19,-0.03,-170.0,-5.8,-0.7,82.8,27.52,27.60544
11459,1993,4,23,5.05,165.0,-6.2,-4.5,84.4,28.28,28.6274
11460,1990,10,16,2.0,-110.1,-4.9,4.4,84.4,24.4,24.358711
11461,1992,11,22,4.98,-170.0,-1.3,1.8,72.3,27.58,28.837278
11462,1996,3,10,5.03,165.0,-6.5,1.4,76.6,28.6,28.884386
11463,1986,5,27,2.15,-110.2,-6.5,1.4,76.6,25.61,25.747213
11464,1995,6,1,-5.0,-139.9,-7.2,-1.4,75.6,27.86,27.413555
11465,1996,12,5,8.03,-125.0,-3.9,-5.9,83.4,26.31,27.391857
11466,1991,9,23,8.99,-140.2,0.4,2.8,84.4,27.4,27.814291
11467,1992,5,26,-0.02,160.5,-2.2,-0.9,80.9,28.8,29.027641
11468,1990,12,6,5.0,-110.0,0.2,2.2,80.9,24.45,25.42927
11469,1993,4,21,8.05,165.1,-4.9,-6.1,82.1,27.02,28.310387
11470,1993,6,21,-0.03,-170.0,0.3,1.3,78.5,28.7,29.080996
11471,1989,11,4,2.01,165.0,4.4,-0.3,78.5,28.69,29.296581
11472,1990,7,2,0.01,165.0,1.1,-1.1,78.5,27.52,28.862541
11473,1993,4,22,-4.97,-179.9,7.8,-4.2,85.6,28.05,29.902369
11474,1994,7,31,-2.01,-110.0,-5.9,0.9,93.2,22.1,22.207802
11475,1995,9,5,2.43,137.4,3.8,3.6,82.6,27.4,28.899952
11476,1992,6,21,1.99,165.0,-2.9,-0.8,82.6,27.7,28.74517
11477,1993,1,19,2.0,-155.0,-6.7,2.7,79.7,25.8,26.30855
11478,1992,1,15,2.02,-110.06,-0.3,4.0,85.5,25.84,26.377745
11479,1996,9,21,-0.19,-124.4,-6.1,0.8,76.4,23.77,23.395489
11480,1992,1,4,5.11,-124.94,-3.8,1.4,82.8,27.23,27.275036
11481,1995,4,13,-4.98,-180.0,-3.1,-3.0,82.4,29.19,29.879278
11482,1992,9,2,-5.0,156.0,1.2,1.3,82.4,26.22,28.677368
11483,1996,9,6,-8.0,-170.0,-6.1,1.8,79.9,27.89,28.677038
11484,1995,7,23,-1.97,-155.0,-6.2,0.8,78.9,27.0,27.11052
11485,1994,8,17,7.95,-95.0,1.9,0.2,81.3,26.95,27.63484
11486,1996,5,4,5.0,-154.9,1.9,0.2,86.4,27.31,28.236448
11487,1993,8,11,0.0,-155.0,-4.5,-0.9,76.8,26.78,26.808277
11488,1996,10,1,0.05,-110.0,-7.6,2.2,85.2,22.75,22.276194
11489,1995,9,26,8.02,156.0,1.7,-2.7,83.6,27.84,28.8295
11490,1992,11,27,0.0,-124.4,-4.3,1.0,87.6,23.31,23.057243
11491,1995,11,13,-1.99,-124.94,-5.3,1.9,94.8,23.38,23.260431
11492,1995,10,24,8.01,-170.0,-1.7,0.3,82.6,27.52,28.548454
11493,1995,3,31,7.99,-179.9,-6.8,-4.6,84.9,27.52,27.845242
11494,1996,9,24,-4.99,-139.9,-7.8,-0.4,82.5,26.2,26.223656
11495,1986,3,10,-0.03,-140.0,-4.9,1.2,82.5,26.2,26.043964
11496,1996,12,4,5.05,165.0,-4.7,-0.7,79.0,28.34,29.037027
11497,1996,9,1,2.01,165.0,-3.4,1.5,73.4,28.31,29.128077
11498,1993,3,12,-2.0,-95.0,-3.1,-0.9,80.4,27.5,26.51626
11499,1988,3,24,-1.99,-140.0,-5.8,-1.8,80.4,27.34,26.98728
11500,1995,7,1,-2.17,-170.0,-2.1,-3.8,80.4,27.9,28.376902
11501,1995,6,29,5.04,-94.94,0.9,3.3,80.4,25.1,26.654633
11502,1994,11,15,-2.16,-170.0,-6.1,-1.4,70.1,29.88,29.456345
11503,1996,10,14,5.09,-94.9,-6.1,-1.4,83.9,25.12,25.954283
11504,1993,12,15,-2.01,-110.0,-6.8,2.0,81.3,23.78,23.04908
11505,1988,5,27,0.15,-124.4,-6.8,2.0,81.3,20.81,21.517836
11506,1994,8,4,-4.98,-180.0,-6.8,2.0,81.3,27.94,28.679468
11507,1995,3,18,6.68,137.5,-4.4,-3.0,81.3,27.48,28.3981
11508,1993,3,20,-5.03,-124.9,-5.9,1.1,85.9,27.5,27.004326
11509,1996,4,30,8.07,-110.1,-1.4,5.2,85.9,27.55,27.597048
11510,1989,5,11,1.94,-140.2,-5.8,2.2,85.9,26.34,26.243689
11511,1995,8,28,-4.99,-170.0,-7.3,-2.3,76.4,28.38,28.658829
11512,1992,4,9,0.02,-140.0,-5.7,-1.7,77.9,28.45,27.538622
11513,1993,10,17,2.05,165.0,-5.7,-1.7,80.9,28.66,29.018456
11514,1993,7,13,1.99,-95.0,-1.7,5.5,79.7,24.88,25.212252
11515,1994,9,8,-2.0,156.0,0.2,6.2,79.7,27.6,29.073236
11516,1991,7,9,1.96,165.0,-1.8,0.3,79.7,28.8,29.090118
11517,1992,9,29,-4.97,-140.0,-6.2,-2.7,80.5,26.23,26.332632
11518,1992,12,22,-0.04,-95.0,-2.2,2.7,80.5,21.48,21.369265
11519,1995,5,27,0.04,-179.9,-3.7,0.0,75.9,27.95,28.531773
11520,1994,7,27,-4.98,165.1,-0.4,2.2,81.7,28.55,29.232199
11521,1992,3,21,-8.02,-109.94,-6.4,1.6,81.7,26.97,26.582582
11522,1996,2,26,-8.01,-170.0,-1.2,-3.7,74.7,28.56,29.622307
11523,1988,8,1,0.03,-169.5,-8.0,-0.4,74.7,26.44,26.677624
11524,1994,8,29,-8.01,-125.0,-7.2,2.6,74.9,25.38,25.552834
11525,1995,9,7,2.0,165.0,-2.4,0.8,78.6,27.48,28.881252
11526,1996,9,18,8.14,-94.9,2.0,1.9,89.6,26.34,27.481834
11527,1987,1,30,0.0,-140.0,-7.5,4.4,89.6,27.33,26.812578
11528,1995,3,3,1.99,-179.9,-2.9,-5.3,83.4,28.86,28.605719
11529,1992,7,5,0.01,156.0,3.8,1.3,86.1,27.4,28.848969
11530,1992,7,29,0.02,164.9,3.8,1.3,78.5,28.2,29.169445
11531,1988,8,18,-1.99,164.9,-7.6,0.0,78.5,28.23,28.88204
11532,1995,1,25,0.0,147.0,0.5,-3.6,77.7,28.23,28.817545
11533,1995,11,13,1.99,147.0,3.0,0.4,73.7,29.39,29.490946
11534,1994,8,11,-8.27,-155.0,-8.0,-0.4,79.9,27.69,27.981411
11535,1991,4,4,-5.01,-140.0,-5.3,1.2,81.3,27.77,27.594059
11536,1995,11,27,5.06,-155.0,-5.3,1.2,78.4,26.6,27.6042
11537,1989,3,8,9.0,-140.1,-3.3,-0.2,78.4,24.94,26.664835
11538,1989,11,12,8.99,-140.2,-3.3,-0.2,78.4,24.94,27.11529
11539,1990,11,5,8.07,165.0,-3.3,-0.2,81.6,27.88,28.803104
11540,1983,2,7,0.01,-94.75,-0.1,3.9,81.6,28.05,27.231783
11541,1987,7,2,-4.99,-109.9,-4.2,2.5,81.6,26.0,25.389467
11542,1993,12,22,4.97,137.0,-4.2,2.5,81.6,26.0,28.39162
11543,1994,6,7,2.01,156.0,-3.2,0.4,81.3,29.06,29.070473
11544,1993,11,30,-2.0,-95.0,-2.8,4.1,88.9,22.86,22.44975
11545,1989,12,22,2.01,-110.1,-3.0,5.4,88.9,23.28,23.377783
11546,1988,6,17,8.99,-140.1,-3.5,1.3,88.9,25.4,26.794039
11547,1988,1,16,-0.05,-109.9,-1.8,3.4,88.9,24.0,24.191807
11548,1996,3,27,-8.29,-155.0,-6.0,-2.1,83.7,27.88,28.399918
11549,1994,5,27,0.0,165.0,-5.4,-0.7,74.5,29.72,29.279646
11550,1996,8,19,4.97,-109.94,-1.8,5.7,74.1,25.81,26.959568
11551,1995,7,7,-1.97,-155.0,-7.8,1.0,80.5,27.66,27.420563
11552,1992,6,3,2.03,137.0,0.0,0.2,83.6,28.3,28.838497
11553,1995,12,13,4.97,147.0,-4.6,-0.9,79.5,29.6,29.249163
11554,1996,1,15,8.02,165.0,-4.6,-0.9,88.1,29.6,28.904833
11555,1994,11,5,0.0,156.0,-4.6,-0.9,88.1,29.6,29.229609
11556,1994,7,11,1.95,-125.06,-8.1,2.8,81.7,25.03,24.941433
11557,1994,11,2,1.99,-155.0,-2.8,1.9,74.4,27.94,27.751442
11558,1996,3,24,1.96,-170.0,-4.5,-4.3,82.7,27.06,27.500212
11559,1994,8,23,-2.0,-110.0,-4.9,4.5,86.8,23.31,23.161003
11560,1994,1,2,-4.84,164.6,-4.9,4.5,82.0,29.58,29.225565
11561,1993,5,13,-0.03,-124.4,-4.7,1.0,85.2,27.03,26.07943
11562,1994,9,4,-0.04,-110.0,-4.8,4.3,88.2,22.05,21.960539
11563,1991,5,29,-5.0,-140.0,-5.9,-0.9,88.2,27.4,27.316204
11564,1993,1,27,-0.04,-95.0,-2.1,4.2,88.2,24.33,24.49038
11565,1991,7,26,8.01,165.0,-0.3,-2.2,88.2,28.53,28.842077
11566,1990,7,3,7.06,-132.5,-3.0,6.2,88.2,26.83,27.301659
11567,1992,7,27,0.03,-140.0,-6.6,-0.9,87.4,25.02,24.907804
11568,1996,6,19,1.99,-179.9,-3.6,0.8,70.7,26.78,27.537016
11569,1995,4,15,-7.98,165.0,-3.6,0.8,70.7,29.03,29.4367
11570,1988,1,29,-5.01,165.0,1.9,0.1,70.7,28.28,29.080853
11571,1996,8,26,-5.01,-95.06,-7.2,4.8,78.5,21.52,21.972963
11572,1993,1,6,-0.04,-95.0,-0.9,4.0,78.5,23.2,23.732187
11573,1994,4,13,8.0,165.0,-0.9,4.0,78.5,27.64,28.779726
11574,1986,8,12,2.01,165.0,2.7,0.6,78.5,28.69,29.163282
11575,1996,6,19,4.98,-179.9,2.7,0.6,81.4,26.42,28.681238
11576,1990,7,11,0.01,165.0,-0.3,1.2,81.4,28.03,28.96392
11577,1995,6,28,0.0,147.0,-0.3,1.2,81.4,29.06,29.173151
11578,1994,10,9,0.02,-110.0,-6.1,3.6,73.7,23.02,22.664248
11579,1987,10,24,0.14,-124.4,1.0,5.4,73.7,25.02,24.692814
11580,1996,6,17,-5.01,-155.0,1.0,5.4,78.3,28.05,28.769133
11581,1988,5,22,-2.0,-140.0,-6.5,-3.7,78.3,23.88,24.388819
11582,1994,6,29,1.99,-155.0,-5.3,0.0,77.7,27.97,27.891802
11583,1990,4,27,1.99,147.0,-1.7,1.0,77.7,28.62,28.9307
11584,1995,4,18,1.97,-125.06,-1.1,3.5,82.3,27.66,27.401747
11585,1992,5,28,0.02,143.0,-2.2,0.6,81.3,28.28,28.856853
11586,1992,5,30,-0.02,160.5,-1.3,-3.0,82.8,28.19,28.850435
11587,1988,11,19,0.25,164.2,-7.8,-2.5,82.8,27.38,28.62773
11588,1988,8,26,-2.01,164.9,-6.7,-1.6,82.8,27.88,28.751965
11589,1988,7,18,5.05,-110.0,-4.1,5.5,82.8,25.55,26.700872
11590,1995,6,30,0.0,147.0,-4.1,5.5,82.8,29.4,29.223652
11591,1996,1,12,6.72,137.6,-4.1,5.5,82.8,28.0,28.618341
11592,1991,9,29,0.03,-155.0,-4.1,5.5,82.8,27.31,27.155462
11593,1994,11,11,8.12,-124.94,-0.4,2.0,82.6,27.23,27.637093
11594,1995,7,24,-5.0,-170.0,-5.6,-2.6,74.3,28.56,28.91625
11595,1990,6,5,7.03,-147.5,-6.7,-4.6,74.3,27.06,27.423914
11596,1994,5,5,5.06,-125.0,-2.5,6.4,83.9,27.55,27.58864
11597,1982,6,8,0.02,-94.75,-1.3,5.0,83.9,24.53,24.208508
11598,1985,7,29,0.09,-110.0,-4.5,1.2,83.9,20.81,21.215204
11599,1995,1,16,0.05,-179.9,-0.6,-2.2,83.6,28.27,29.0246
11600,1994,6,5,5.01,-155.0,-5.4,-1.8,83.6,28.44,28.127897
11601,1994,12,16,5.01,-179.9,-7.5,-1.4,88.3,27.81,28.786741
11602,1996,12,21,6.8,137.8,1.4,-10.6,86.4,26.98,28.48073
11603,1992,9,22,0.0,157.5,-0.7,7.4,79.7,27.94,29.113344
11604,1995,5,9,2.0,-155.0,-6.1,-0.7,77.8,27.7,27.583885
11605,1994,1,22,2.0,156.0,-1.0,-4.9,83.6,28.19,28.677237
11606,1992,12,24,-8.01,-170.0,1.2,-3.5,79.7,29.11,30.000004
11607,1995,5,6,1.98,-95.0,-1.2,5.6,91.8,23.78,24.457512
11608,1989,9,8,7.06,-140.1,-1.3,3.6,91.8,26.2,27.456024
11609,1993,1,8,1.98,-170.0,-1.3,-0.3,82.0,28.12,28.237803
11610,1996,2,24,8.02,165.0,-1.3,-0.3,87.6,28.12,28.684603
11611,1994,6,25,2.01,-179.9,-3.9,1.8,87.6,28.77,28.909876
11612,1994,5,31,-1.94,164.4,-0.9,0.5,75.1,29.23,29.319452
11613,1995,12,13,-1.95,164.4,1.4,0.3,75.2,28.61,29.40993
11614,1992,7,31,4.99,156.0,1.4,0.3,75.2,28.61,29.111563
11615,1996,6,9,9.0,-140.2,1.4,0.3,87.1,26.39,27.465914
11616,1995,3,15,0.0,147.0,1.4,0.3,87.1,27.69,28.727892
11617,1989,10,21,2.09,-110.4,-1.8,5.1,87.1,23.06,23.467358
11618,1994,4,16,2.03,-110.1,-1.8,5.1,82.6,25.66,25.99822
11619,1994,8,20,7.96,-95.0,3.5,2.8,89.0,26.25,27.474516
11620,1988,4,7,-5.05,-109.8,-6.3,4.3,89.0,27.42,26.649809
11621,1988,7,9,0.03,-110.2,-4.4,2.7,89.0,21.4,21.622242
11622,1991,8,11,0.04,-110.0,-6.2,3.4,89.0,23.27,22.87726
11623,1994,8,8,4.99,147.0,-6.2,3.4,77.5,28.23,28.865925
11624,1988,3,31,-0.04,-139.9,-3.0,1.2,77.5,25.19,25.467398
11625,1996,10,30,5.09,-94.9,1.5,5.5,94.7,24.47,25.764486
11626,1991,7,20,-4.99,-110.0,-8.2,2.3,77.3,25.7,25.147223
11627,1993,1,13,-1.97,-140.0,-4.8,0.1,83.2,25.98,26.147562
11628,1995,8,23,-8.05,-109.94,-6.3,3.8,74.6,23.9,24.080532
11629,1988,12,24,5.04,-110.0,0.3,1.9,74.6,24.27,25.396046
11630,1993,11,23,-0.02,-94.94,-4.8,1.9,74.6,22.3,22.059803
11631,1986,3,17,5.06,-110.0,-4.8,1.9,74.6,27.02,27.353012
11632,1994,6,10,5.07,-125.0,-3.8,6.3,80.7,27.84,27.68699
11633,1994,11,5,5.0,147.0,-3.8,6.3,80.3,27.95,28.957361
11634,1996,9,1,2.01,156.0,-3.7,2.8,78.5,29.12,29.243275
11635,1993,3,20,0.02,154.0,5.2,-1.7,83.2,27.81,28.863615
11636,1993,3,12,-1.96,156.0,5.2,-1.7,83.2,28.86,29.145414
11637,1991,11,6,1.99,165.0,-2.6,0.2,81.6,28.03,28.970312
11638,1992,9,3,-0.04,-170.0,-5.3,0.0,78.9,26.84,27.198029
11639,1995,1,13,2.04,-110.1,-3.5,4.8,83.3,24.95,25.687996
11640,1993,6,20,5.0,-154.9,0.6,-1.1,81.3,27.45,28.283384
11641,1994,7,18,0.0,165.0,2.3,-0.4,77.8,27.73,29.015951
11642,1994,12,10,7.96,-155.0,-9.1,-4.3,81.4,27.6,27.96157
11643,1993,6,7,1.98,-95.0,-3.7,5.8,84.4,26.53,26.429234
11644,1994,7,14,0.01,-124.4,-3.4,1.4,89.8,23.56,23.460161
11645,1989,11,11,-2.06,-110.06,-5.2,3.5,89.8,22.84,22.439995
11646,1994,9,30,0.02,-110.0,-3.6,4.6,78.4,22.3,22.312265
11647,1995,9,9,1.97,-125.3,-3.6,4.6,78.4,24.88,24.848644
11648,1993,7,8,1.99,-179.9,-2.3,-1.3,83.3,28.6,28.886131
11649,1993,11,26,7.99,-170.0,-6.7,-3.1,77.3,27.53,28.340603
11650,1994,3,16,-7.99,165.0,-0.2,-2.1,72.7,29.81,29.5889
11651,1994,1,17,0.03,-179.9,-6.0,-2.8,78.7,28.1,28.474512
11652,1992,7,24,2.0,-140.0,-6.7,2.7,75.4,26.25,26.087711
11653,1981,11,24,-0.01,-94.94,-2.6,5.5,75.4,21.47,21.541985
11654,1996,6,27,-2.16,-170.0,-5.0,-1.7,79.7,27.98,28.34016
11655,1996,9,7,4.98,-169.9,-4.2,3.6,76.8,28.05,28.586489
11656,1992,4,16,0.03,-140.0,-4.6,-1.8,81.1,27.8,27.183765
11657,1995,6,19,2.03,137.0,-4.6,-1.8,83.6,27.95,28.651596
11658,1993,7,13,-8.02,-109.94,-5.6,1.1,83.2,25.67,25.395887
11659,1993,1,25,-0.03,-170.0,-5.2,0.0,79.7,27.55,27.935223
11660,1992,5,26,0.02,143.0,-4.6,0.3,79.7,28.9,28.954967
11661,1993,7,25,-4.98,-140.0,-7.3,-2.4,77.7,27.34,27.069386
11662,1994,9,23,-2.0,-110.0,-3.8,2.8,89.8,23.03,22.817997
11663,1993,12,26,5.02,-140.0,-5.6,-1.4,81.0,26.92,27.467926
11664,1993,5,15,-0.02,-109.94,-4.5,0.3,83.4,26.89,25.84802
11665,1993,12,29,2.02,-110.1,-4.5,0.3,84.1,25.14,24.677671
11666,1990,6,16,5.0,165.0,-6.2,-2.2,84.1,27.52,28.50836
11667,1993,10,19,-0.01,-110.0,-6.3,3.0,73.9,23.83,23.249466
11668,1986,3,18,-8.03,-109.94,-6.3,3.0,73.9,26.23,26.165625
11669,1992,5,16,1.99,-140.1,-6.3,3.0,73.9,27.56,27.18736
11670,1992,8,13,4.99,147.0,2.8,4.9,73.9,27.19,28.88627
11671,1991,9,7,-7.99,165.0,0.9,0.8,87.1,27.19,29.056675
11672,1993,5,4,-1.98,-140.0,-3.3,-2.2,84.4,28.27,27.754501
11673,1995,10,22,5.03,165.0,-1.1,3.8,84.4,28.0,29.014355
11674,1989,11,17,0.0,165.0,-4.3,-1.2,84.4,28.03,28.889355
11675,1996,10,23,-2.01,156.0,-2.8,0.0,75.4,28.81,29.278378
11676,1995,4,13,-1.99,-110.0,-4.4,1.2,75.4,26.23,25.697289
11677,1996,4,10,-2.01,155.8,-4.4,1.2,75.4,26.23,28.4866
11678,1995,5,6,-5.01,-139.9,-5.7,-1.4,78.9,27.97,27.648504
11679,1996,2,9,5.39,-94.9,-4.0,-4.4,84.6,26.06,27.064236
11680,1989,2,27,5.25,-140.1,-7.9,-1.0,84.6,25.66,26.685673
11681,1993,11,27,1.96,-125.0,-4.9,3.1,84.6,25.66,25.243488
11682,1994,6,23,5.02,-95.0,1.2,6.1,82.3,25.56,27.03587
11683,1985,2,28,-0.03,-140.1,-3.9,-0.1,82.3,24.69,25.08084
11684,1994,8,2,-1.98,-155.0,-5.7,-2.0,76.1,27.69,27.507984
11685,1992,6,9,-5.0,-110.0,-6.4,2.6,79.7,26.98,26.194723
11686,1996,4,14,4.96,147.0,-6.4,2.6,84.5,26.77,28.34903
11687,1991,4,12,5.03,-140.0,-6.4,2.6,85.2,27.8,27.35403
11688,1985,5,6,-0.04,-124.56,-6.1,-1.4,85.2,25.2,24.612974
11689,1993,5,19,9.01,-140.2,-7.2,-4.1,82.9,27.73,27.217627
11690,1996,1,7,4.91,-139.9,-5.7,-0.6,85.9,25.34,26.703571
11691,1995,2,26,-5.01,156.0,3.6,-3.6,85.9,28.31,28.966627
11692,1994,4,2,4.99,-179.9,-4.5,-6.3,89.5,26.86,28.021515
11693,1993,5,29,8.05,165.0,-5.2,-3.0,83.6,27.94,28.589754
11694,1996,3,10,-8.03,-95.06,-4.9,-0.9,95.4,26.19,25.801546
11695,1990,2,24,-4.99,-110.0,-4.9,-0.9,95.4,25.14,25.047852
11696,1993,3,21,-0.03,160.5,1.2,1.5,76.6,27.81,28.922064
11697,1995,10,11,5.02,165.0,-0.9,-1.3,76.6,28.39,29.097136
11698,1995,3,12,-2.0,-140.0,-6.5,-1.7,78.2,26.8,26.525614
11699,1992,11,6,8.03,-125.0,0.6,1.6,78.2,26.8,27.59433
11700,1996,3,21,-8.29,-155.0,-7.4,-0.6,79.9,28.12,28.463207
11701,1987,11,27,-5.05,-109.8,-5.7,3.8,79.9,24.77,24.16614
11702,1989,4,19,-1.99,-110.0,-3.1,-0.4,79.9,25.47,25.08184
11703,1996,3,29,2.04,-110.1,-5.6,0.1,89.2,24.83,25.211018
11704,1989,12,5,5.0,165.0,-4.4,-2.8,89.2,28.98,28.970844
11705,1995,4,14,-4.98,-180.0,-3.2,-5.2,84.1,29.14,29.806877
11706,1993,7,30,-7.97,-125.0,-7.5,0.4,84.1,29.14,28.262201
11707,1995,3,25,-4.98,-155.0,-7.5,0.4,82.9,27.6,27.80817
